id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13347663,JH127352,2024-01-25T08:20:00.000,047XX W HARRISON ST,0460,BATTERY,SIMPLE,GAS STATION,False,False,1131,011,24,25,08B,1144812,1896930,2024,2024-02-02T15:41:03.000,41.873185004,-87.743795434,"{'latitude': '41.873185004', 'longitude': '-87.743795434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,22216,26,69,14,32,16,143,24
13347777,JH127364,2024-01-25T08:14:00.000,047XX W BELMONT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,False,False,2521,025,31,19,15,1144028,1920849,2024,2024-02-02T15:41:03.000,41.93883609,-87.746072695,"{'latitude': '41.93883609', 'longitude': '-87.746072695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,19,460,17,21,6,176,31
13347731,JH127342,2024-01-25T08:01:00.000,041XX S ARTESIAN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,0921,009,12,58,04A,1160711,1877051,2024,2024-02-02T15:41:03.000,41.81832042,-87.685972432,"{'latitude': '41.81832042', 'longitude': '-87.685972432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,718,1,56,23,110,12
13347895,JH127693,2024-01-25T08:00:00.000,052XX S MELVINA AVE,0810,THEFT,OVER $500,RESIDENCE,False,True,0811,008,23,56,06,1135928,1869155,2024,2024-02-02T15:41:03.000,41.797128835,-87.777073798,"{'latitude': '41.797128835', 'longitude': '-87.777073798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,587,8,7,13,131,23
13347688,JH127345,2024-01-25T08:00:00.000,030XX W FOSTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GOVERNMENT BUILDING / PROPERTY,False,True,1712,017,39,13,08B,1155076,1934388,2024,2024-02-02T15:41:03.000,41.975773105,-87.705103499,"{'latitude': '41.975773105', 'longitude': '-87.705103499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21849,13,167,20,20,1,1,33
13348373,JH128190,2024-01-25T08:00:00.000,032XX W FRANKLIN BLVD,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,SCHOOL - PUBLIC BUILDING,False,False,1123,011,28,23,07,1154714,1903150,2024,2024-02-02T15:41:03.000,41.890060933,-87.707273553,"{'latitude': '41.890060933', 'longitude': '-87.707273553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,24,177,23,30,16,65,28
13347713,JH127354,2024-01-25T08:00:00.000,029XX W ARTHINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1135,011,28,27,08B,1156861,1895896,2024,2024-02-02T15:41:03.000,41.870111992,-87.69958549,"{'latitude': '41.870111992', 'longitude': '-87.69958549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21184,28,714,23,28,16,146,28
13348375,JH127924,2024-01-25T08:00:00.000,002XX E PERSHING RD,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0212,002,3,35,08A,1178744,1879190,2024,2024-02-02T15:41:03.000,41.823798151,-87.619756522,"{'latitude': '41.823798151', 'longitude': '-87.619756522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,1,222,9,36,24,101,8
13347707,JH127343,2024-01-25T08:00:00.000,072XX S BENNETT AVE,0810,THEFT,OVER $500,APARTMENT,False,True,0333,003,5,43,06,1189961,1857310,2024,2024-02-02T15:41:03.000,41.763494907,-87.579309989,"{'latitude': '41.763494907', 'longitude': '-87.579309989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,452,37,24,18,217,5
13347988,JH127760,2024-01-25T08:00:00.000,080XX S RACINE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,0612,006,17,71,03,1169716,1851576,2024,2024-02-02T15:41:03.000,41.748223081,-87.653677744,"{'latitude': '41.748223081', 'longitude': '-87.653677744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,575,13,59,20,230,17
13350610,JH130937,2024-01-25T08:00:00.000,014XX W 73RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,0734,007,17,67,26,1167977,1856338,2024,2024-02-02T15:41:03.000,41.761328174,-87.659913442,"{'latitude': '41.761328174', 'longitude': '-87.659913442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,432,31,23,17,216,17
13347914,JH127572,2024-01-25T08:00:00.000,024XX E SOUTH SHORE DR,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,0334,003,7,43,08B,1193632,1858368,2024,2024-02-02T15:41:03.000,41.766309046,-87.565820675,"{'latitude': '41.766309046', 'longitude': '-87.565820675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,417,37,24,18,213,5
13348322,JH127588,2024-01-25T07:57:00.000,013XX N Dearborn St,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1824,018,2,8,06,1175685,1909392,2024,2024-02-02T15:41:03.000,41.906743603,-87.630071158,"{'latitude': '41.906743603', 'longitude': '-87.630071158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14926,37,17,11,54,14,197,2
13347717,JH127340,2024-01-25T07:55:00.000,035XX N PULASKI RD,0850,THEFT,ATTEMPT THEFT,CONVENIENCE STORE,False,False,1732,017,30,21,06,1149094,1923473,2024,2024-02-02T15:41:03.000,41.94593982,-87.727385537,"{'latitude': '41.94593982', 'longitude': '-87.727385537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22618,22,138,21,39,1,20,30
13350290,JH130211,2024-01-25T07:47:00.000,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1424,014,1,24,06,1164808,1908052,2024,2024-02-02T15:41:03.000,41.903304304,-87.670064675,"{'latitude': '41.903304304', 'longitude': '-87.670064675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,481,41,4,7,200,1
13347781,JH127356,2024-01-25T07:45:00.000,122XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0524,005,21,53,08B,1169548,1823602,2024,2024-02-02T15:41:03.000,41.671461741,-87.65510074,"{'latitude': '41.671461741', 'longitude': '-87.65510074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,50,662,22,13,10,220,21
13347954,JH127333,2024-01-25T07:40:00.000,076XX S NORMAL AVE,0460,BATTERY,SIMPLE,STREET,False,False,0621,006,17,69,08B,1174286,1854237,2024,2024-02-02T15:41:03.000,41.755424917,-87.636852844,"{'latitude': '41.755424917', 'longitude': '-87.636852844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,67,495,31,59,20,229,17
13347832,JH127366,2024-01-25T07:40:00.000,093XX S LOWE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,2223,022,21,73,03,1173611,1843037,2024,2024-02-02T15:41:03.000,41.724705615,-87.639657386,"{'latitude': '41.724705615', 'longitude': '-87.639657386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,631,13,59,9,243,11
13347753,JH127334,2024-01-25T07:35:00.000,105XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0512,005,9,49,08B,1178438,1835145,2024,2024-02-02T15:41:03.000,41.702940813,-87.622214948,"{'latitude': '41.702940813', 'longitude': '-87.622214948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,45,236,43,19,10,256,11
13348233,JH128115,2024-01-25T07:33:00.000,004XX E 115TH ST,0810,THEFT,OVER $500,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,0532,005,9,54,06,1181364,1828792,2024,2024-02-02T15:41:03.000,41.685440512,-87.611695618,"{'latitude': '41.685440512', 'longitude': '-87.611695618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,45,253,43,19,10,265,11
13348401,JH128269,2024-01-25T07:30:00.000,009XX S MAYFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1513,015,29,25,07,1137183,1895704,2024,2024-02-02T15:41:03.000,41.869961062,-87.771835062,"{'latitude': '41.869961062', 'longitude': '-87.771835062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,61,7,32,25,99,29
13347693,JH127320,2024-01-25T07:30:00.000,013XX N MAYFIELD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2531,025,29,25,07,1136778,1908316,2024,2024-02-02T15:41:03.000,41.904577301,-87.773019624,"{'latitude': '41.904577301', 'longitude': '-87.773019624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,565,7,5,6,154,29
13347679,JH127332,2024-01-25T07:30:00.000,058XX W LAKE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,1512,015,29,25,26,1137497,1902239,2024,2024-02-02T15:41:03.000,41.887888334,-87.770524924,"{'latitude': '41.887888334', 'longitude': '-87.770524924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,672,7,32,25,85,29
13347699,JH127331,2024-01-25T07:29:00.000,065XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0723,007,6,68,08B,1173163,1861518,2024,2024-02-02T15:41:03.000,41.775429728,-87.640753492,"{'latitude': '41.775429728', 'longitude': '-87.640753492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,435,4,11,17,202,4
13347965,JH127338,2024-01-25T07:15:00.000,081XX S JUSTINE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0614,006,17,71,08B,1167420,1850775,2024,2024-02-02T15:41:03.000,41.746074483,-87.662113963,"{'latitude': '41.746074483', 'longitude': '-87.662113963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,558,13,59,20,237,17
13349395,JH129461,2024-01-25T07:00:00.000,025XX W CORTEZ ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,False,True,1211,012,36,24,17,1159222,1906898,2024,2024-02-02T15:41:03.000,41.900254316,-87.690614993,"{'latitude': '41.900254316', 'longitude': '-87.690614993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,542,41,4,15,64,36
13348252,JH127785,2024-01-25T06:57:00.000,061XX S EVANS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,0313,003,20,42,08B,1182280,1864386,2024,2024-02-02T15:41:03.000,41.783093446,-87.607243127,"{'latitude': '41.783093446', 'longitude': '-87.607243127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,471,4,60,18,275,20
13347641,JH127326,2024-01-25T06:50:00.000,001XX E 79TH ST,0810,THEFT,OVER $500,VACANT LOT / LAND,False,False,0623,006,6,69,06,1178652,1852665,2024,2024-02-02T15:41:03.000,41.751013063,-87.62090037,"{'latitude': '41.751013063', 'longitude': '-87.62090037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,406,32,61,20,228,4
13347863,JH127309,2024-01-25T06:50:00.000,003XX E 38TH ST,0810,THEFT,OVER $500,STREET,False,False,0212,002,3,35,06,1179011,1879860,2024,2024-02-02T15:41:03.000,41.825630595,-87.618756559,"{'latitude': '41.825630595', 'longitude': '-87.618756559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,1,222,9,36,24,101,8
13347667,JH127318,2024-01-25T06:50:00.000,015XX W BALMORAL AVE,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,False,False,2012,020,40,77,05,1164960,1935944,2024,2024-02-02T15:41:03.000,41.979838164,-87.668711995,"{'latitude': '41.979838164', 'longitude': '-87.668711995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,22616,76,564,24,15,2,55,40
13347678,JH127344,2024-01-25T06:49:00.000,021XX S TRUMBULL AVE,0460,BATTERY,SIMPLE,STREET,False,False,1024,010,24,29,08B,1153753,1889459,2024,2024-02-02T15:41:03.000,41.852510539,-87.711167232,"{'latitude': '41.852510539', 'longitude': '-87.711167232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,32,201,14,57,21,130,24
13347743,JH127305,2024-01-25T06:43:00.000,008XX W 57TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0712,007,16,68,04B,1171796,1867057,2024,2024-02-02T15:41:03.000,41.790659478,-87.645602338,"{'latitude': '41.790659478', 'longitude': '-87.645602338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,113,4,11,17,261,16
13347627,JH127302,2024-01-25T06:35:00.000,060XX S STONY ISLAND AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0331,003,5,42,06,1187908,1865335,2024,2024-02-02T15:41:03.000,41.78556531,-87.586579138,"{'latitude': '41.78556531', 'longitude': '-87.586579138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,9,469,33,60,18,262,3
13349356,JH128517,2024-01-25T06:34:00.000,079XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0834,008,18,70,06,1145805,1851340,2024,2024-02-02T15:41:03.000,41.748060338,-87.741302702,"{'latitude': '41.748060338', 'longitude': '-87.741302702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,4300,69,235,30,8,13,232,18
13348048,JH127671,2024-01-25T06:30:00.000,038XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0911,009,12,58,14,1160091,1879093,2024,2024-02-02T15:41:03.000,41.823936708,-87.688190566,"{'latitude': '41.823936708', 'longitude': '-87.688190566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,638,1,56,23,96,12
13347830,JH127313,2024-01-25T06:30:00.000,107XX S AVENUE H,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0432,004,10,52,08B,1202847,1834297,2024,2024-02-02T15:41:03.000,41.700025989,-87.532865741,"{'latitude': '41.700025989', 'longitude': '-87.532865741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,49,715,47,25,19,247,6
13347629,JH127300,2024-01-25T06:30:00.000,013XX N MAYFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2531,025,29,25,14,1136779,1908282,2024,2024-02-02T15:41:03.000,41.904483983,-87.773016767,"{'latitude': '41.904483983', 'longitude': '-87.773016767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,565,7,5,6,154,29
13348047,JH127928,2024-01-25T06:30:00.000,008XX N MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1833,018,2,8,14,1177339,1906234,2024,2024-02-02T15:41:03.000,41.89804054,-87.624091323,"{'latitude': '41.89804054', 'longitude': '-87.624091323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,233,11,6,14,71,2
13347611,JH127298,2024-01-25T06:00:00.000,051XX N NATOMA AVE,0810,THEFT,OVER $500,STREET,False,False,1613,016,41,10,06,1131248,1933746,2024,2024-02-02T15:41:03.000,41.97445747,-87.792744195,"{'latitude': '41.97445747', 'longitude': '-87.792744195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,4448,36,700,50,31,12,49,41
13349827,JH130049,2024-01-25T06:00:00.000,081XX S PAXTON AVE,0810,THEFT,OVER $500,APARTMENT,False,True,0414,004,8,46,06,1192272,1851374,2024,2024-02-02T15:41:03.000,41.747150133,-87.57103263,"{'latitude': '41.747150133', 'longitude': '-87.57103263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,42,507,35,25,19,222,10
13350262,JH130215,2024-01-25T06:00:00.000,006XX N RUSH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,018,42,8,06,1176989,1904605,2024,2024-02-02T15:41:03.000,41.893578417,-87.625426193,"{'latitude': '41.893578417', 'longitude': '-87.625426193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,626,36,6,14,74,42
13349728,JH129912,2024-01-25T06:00:00.000,049XX N SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1713,017,33,14,07,1153486,1932715,2024,2024-02-02T15:41:03.000,41.971214143,-87.710995243,"{'latitude': '41.971214143', 'longitude': '-87.710995243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,750,20,20,1,1,33
13351581,JH132035,2024-01-25T06:00:00.000,059XX W RACE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1512,015,29,25,07,1136617,1903014,2024,2024-02-02T15:41:03.000,41.890030828,-87.773738064,"{'latitude': '41.890030828', 'longitude': '-87.773738064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,672,7,32,25,85,29
13347654,JH127327,2024-01-25T06:00:00.000,019XX N CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2533,025,36,19,14,1144091,1912424,2024,2024-02-02T15:41:03.000,41.915715874,-87.74605323,"{'latitude': '41.915715874', 'longitude': '-87.74605323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,289,44,2,6,195,36
13352753,JH133438,2024-01-25T06:00:00.000,019XX W ARGYLE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2032,020,40,4,07,1162310,1933219,2024,2024-02-02T15:41:03.000,41.972416663,-87.678534238,"{'latitude': '41.972416663', 'longitude': '-87.678534238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,22616,6,106,24,15,2,59,40
13348220,JH128086,2024-01-25T05:50:00.000,100XX W OHARE ST,0560,ASSAULT,SIMPLE,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,False,False,1651,016,41,76,08A,1100658,1934241,2024,2024-02-02T15:41:03.000,41.976290414,-87.905227221,"{'latitude': '41.976290414', 'longitude': '-87.905227221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,24,41
13347702,JH127301,2024-01-25T05:48:00.000,046XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,False,False,1913,019,46,3,05,1165500,1930871,2024,2024-02-02T15:41:03.000,41.965906159,-87.666871233,"{'latitude': '41.965906159', 'longitude': '-87.666871233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,22616,31,559,18,15,5,8,47
13348641,JH127284,2024-01-25T05:45:00.000,074XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0731,007,6,69,14,1176245,1855602,2024,2024-02-02T15:41:03.000,41.759126893,-87.629632724,"{'latitude': '41.759126893', 'longitude': '-87.629632724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21559,67,494,32,11,17,210,4
13347813,JH127325,2024-01-25T05:30:00.000,005XX W MADISON ST,0810,THEFT,OVER $500,SIDEWALK,False,True,0121,001,34,28,06,1172599,1900295,2024,2024-02-02T15:41:03.000,41.88184977,-87.641676574,"{'latitude': '41.88184977', 'longitude': '-87.641676574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4452,29,784,36,45,22,91,34
13347612,JH127275,2024-01-25T05:26:00.000,045XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0215,002,3,38,08B,1177916,1875015,2024,2024-02-02T15:41:03.000,41.812360431,-87.622920768,"{'latitude': '41.812360431', 'longitude': '-87.622920768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,4,393,9,36,24,98,8
13347642,JH127278,2024-01-25T05:15:00.000,011XX W 83RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0613,006,17,71,08B,1170252,1849765,2024,2024-02-02T15:41:03.000,41.743241816,-87.651766224,"{'latitude': '41.743241816', 'longitude': '-87.651766224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,487,13,59,20,233,17
13347608,JH127281,2024-01-25T05:10:00.000,014XX N LATROBE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,2532,025,37,25,14,1141102,1909058,2024,2024-02-02T15:41:03.000,41.906534833,-87.757117807,"{'latitude': '41.906534833', 'longitude': '-87.757117807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,599,45,5,6,145,37
13349773,JH129017,2024-01-25T05:00:00.000,033XX N KOLMAR AVE,0810,THEFT,OVER $500,STREET,False,False,1731,017,30,16,06,1145459,1921722,2024,2024-02-02T15:41:03.000,41.94120466,-87.740791177,"{'latitude': '41.94120466', 'longitude': '-87.740791177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22618,16,328,21,21,1,25,30
13347624,JH127273,2024-01-25T05:00:00.000,041XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1012,010,24,29,14,1149041,1889054,2024,2024-02-02T15:41:03.000,41.851491552,-87.728472303,"{'latitude': '41.851491552', 'longitude': '-87.728472303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,125,14,57,21,109,22
13348105,JH128005,2024-01-25T05:00:00.000,072XX S YATES BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,0334,003,7,43,26,1193461,1857471,2024,2024-02-02T15:41:03.000,41.763851796,-87.566476752,"{'latitude': '41.763851796', 'longitude': '-87.566476752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,453,37,24,18,213,5
13347610,JH127292,2024-01-25T05:00:00.000,056XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0712,007,16,68,07,1171267,1867513,2024,2024-02-02T15:41:03.000,41.791922389,-87.647528708,"{'latitude': '41.791922389', 'longitude': '-87.647528708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21559,66,113,2,11,17,261,16
13347597,JH127282,2024-01-25T05:00:00.000,034XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0911,009,12,58,14,1158249,1882014,2024,2024-02-02T15:41:03.000,41.831990039,-87.69486863,"{'latitude': '41.831990039', 'longitude': '-87.69486863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,638,1,43,23,96,12
13348102,JH128019,2024-01-25T05:00:00.000,016XX W SHERWIN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2423,024,49,1,05,1164168,1948719,2024,2024-02-02T15:41:03.000,42.014909923,-87.671261393,"{'latitude': '42.014909923', 'longitude': '-87.671261393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,489,5,9,11,37,49
13347619,JH127266,2024-01-25T04:50:00.000,015XX N WELLS ST,0610,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,False,False,1821,018,2,8,05,1174419,1910660,2024,2024-02-02T15:41:03.000,41.910251443,-87.634683706,"{'latitude': '41.910251443', 'longitude': '-87.634683706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,290,46,54,14,198,2
13347626,JH127267,2024-01-25T04:43:00.000,018XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,True,1223,012,27,28,08B,1163953,1899577,2024,2024-02-02T15:41:03.000,41.880066342,-87.673444677,"{'latitude': '41.880066342', 'longitude': '-87.673444677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,90,46,28,15,75,27
13348571,JH127263,2024-01-25T04:42:00.000,057XX W BERENICE AVE,0810,THEFT,OVER $500,STREET,False,False,1633,016,38,15,06,1137487,1925017,2024,2024-02-02T15:41:03.000,41.95039395,-87.770012182,"{'latitude': '41.95039395', 'longitude': '-87.770012182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,15,311,19,52,12,27,38
13347628,JH127308,2024-01-25T04:17:00.000,070XX S COTTAGE GROVE AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,POLICE FACILITY / VEHICLE PARKING LOT,False,False,0321,003,6,42,26,1182773,1858454,2024,2024-02-02T15:41:03.000,41.76680404,-87.605619683,"{'latitude': '41.76680404', 'longitude': '-87.605619683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,67,121,33,60,18,206,3
13347587,JH127259,2024-01-25T04:15:00.000,031XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1733,017,33,16,06,1154535,1926422,2024,2024-02-02T15:41:03.000,41.953924785,-87.707307,"{'latitude': '41.953924785', 'longitude': '-87.707307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,116,20,39,1,13,33
13347623,JH127272,2024-01-25T04:12:00.000,050XX N WINTHROP AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2033,020,48,3,08B,1167958,1933798,2024,2024-02-02T15:41:03.000,41.973885119,-87.657748827,"{'latitude': '41.973885119', 'longitude': '-87.657748827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,31,634,16,15,2,14,48
